IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2011,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,NOR,Norway,Year,2011,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,POL,Poland,Year,2011,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2011,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2011,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2011,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2011,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2011,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2011,true,,,,,,,,,,,,,0.1,,,,,,0.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2011,false,,,,,,,,,,,,,0.1,,,,,,0.1,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,URY,Uruguay,Year,2011,false,,,,,,,,,,,,,0.1,,,,,,0.1,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,BEL,Belgium,Year,2011,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2011,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2011,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2011,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2011,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2011,false,,,,,,,,,,,,,0.3,,,,,,0.3,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,TUR,Turkey,Year,2011,false,,,,,,,,,,,,,0.3,,,,,,0.3,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,DZA,Algeria,Year,2011,true,,,,,,,,,,,,,0.5,,,,,,0.5,,"World Development Indicators database, World Bank: Estimated from grouped consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,AUT,Austria,Year,2011,false,,,,,,,,,,,,,0.5,,,,,,0.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2011,false,,,,,,,,,,,,,0.5,,,,,,0.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2011,false,,,,,,,,,,,,,0.5,,,,,,0.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2011,false,,,,,,,,,,,,,0.5,,,,,,0.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2011,false,,,,,,,,,,,,,0.5,,,,,,0.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2011,false,,,,,,,,,,,,,0.6,,,,,,0.6,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,HRV,Croatia,Year,2011,false,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2011,false,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2011,false,,,,,,,,,,,,,0.9,,,,,,0.9,,"World Development Indicators database, World Bank: Estimated from unit-record income data. Urban only. PPP is regression based.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,EST,Estonia,Year,2011,false,,,,,,,,,,,,,1,,,,,,1,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,LVA,Latvia,Year,2011,false,,,,,,,,,,,,,1,,,,,,1,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2011,false,,,,,,,,,,,,,1.2,,,,,,1.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2011,false,,,,,,,,,,,,,1.2,,,,,,1.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ESP,Spain,Year,2011,false,,,,,,,,,,,,,1.2,,,,,,1.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2011,false,,,,,,,,,,,,,1.6,,,,,,1.6,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2011,false,,,,,,,,,,,,,1.6,,,,,,1.6,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2011,false,,,,,,,,,,,,,1.8,,,,,,1.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,GEO,Georgia,Year,2011,false,,,,,,,,,,,,,11.3,,,,,,11.3,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2011,false,,,,,,,,,,,,,13.3,,,,,,13.3,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2011,false,,,,,,,,,,,,,17.1,,,,,,17.1,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ARM,Armenia,Year,2011,false,,,,,,,,,,,,,2.2,,,,,,2.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2011,false,,,,,,,,,,,,,2.2,,,,,,2.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2011,false,,,,,,,,,,,,,2.9,,,,,,2.9,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,IND,India,Year,2011,true,,,,,,,,,,,,,21.2,,,,,,21.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2011,true,,,,,,,,,,,,,21.4,,,,,,21.4,,"World Development Indicators database, World Bank: Estimated from grouped consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,PAN,Panama,Year,2011,false,,,,,,,,,,,,,3,,,,,,3,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,COG,Congo,Year,2011,true,,,,,,,,,,,,,37,,,,,,37,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,SEN,Senegal,Year,2011,true,,,,,,,,,,,,,38,,,,,,38,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,TCD,Chad,Year,2011,true,,,,,,,,,,,,,38.4,,,,,,38.4,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2011,false,,,,,,,,,,,,,4.5,,,,,,4.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2011,false,,,,,,,,,,,,,4.7,,,,,,4.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2011,false,,,,,,,,,,,,,4.7,,,,,,4.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
